farmer_id,district,state,crop,N_applied_kg_per_ha
2042,Gadag,Karnataka,Wheat,160
2043,Gadag,Karnataka,Wheat,140
2044,Gadag,Karnataka,Wheat,150
2045,Gadag,Karnataka,Wheat,100
2046,Gadag,Karnataka,Wheat,110
2047,Gadag,Karnataka,Wheat,80
2048,Gadag,Karnataka,Wheat,160
2049,Gadag,Karnataka,Wheat,150
2050,Gadag,Karnataka,Wheat,80
2051,Gadag,Karnataka,Wheat,120
2052,Gadag,Karnataka,Wheat,100
2053,Gadag,Karnataka,Wheat,80
2054,Gadag,Karnataka,Wheat,120
2055,Gadag,Karnataka,Wheat,110
2056,Gadag,Karnataka,Wheat,100
2057,Gadag,Karnataka,Wheat,110
2058,Gadag,Karnataka,Wheat,70
2059,Gadag,Karnataka,Wheat,120
2060,Gadag,Karnataka,Wheat,160
2061,Gadag,Karnataka,Wheat,80
2062,Gadag,Karnataka,Wheat,100
2063,Gadag,Karnataka,Wheat,120
2064,Gadag,Karnataka,Wheat,100
2065,Gadag,Karnataka,Wheat,120
2066,Gadag,Karnataka,Wheat,110
2067,Gadag,Karnataka,Wheat,60
2068,Gadag,Karnataka,Wheat,120
2069,Gadag,Karnataka,Wheat,160
2070,Gadag,Karnataka,Wheat,160
2071,Gadag,Karnataka,Wheat,120
2072,Gadag,Karnataka,Wheat,120
2073,Gadag,Karnataka,Wheat,110
2074,Gadag,Karnataka,Wheat,100
2075,Gadag,Karnataka,Wheat,110
2076,Gadag,Karnataka,Wheat,120
2077,Gadag,Karnataka,Wheat,140
2078,Gadag,Karnataka,Wheat,120
2079,Gadag,Karnataka,Wheat,160
2080,Gadag,Karnataka,Wheat,140
2081,Gadag,Karnataka,Wheat,80
2082,Gadag,Karnataka,Wheat,100
2083,Gadag,Karnataka,Wheat,70
2084,Gadag,Karnataka,Wheat,80
2085,Gadag,Karnataka,Wheat,120
2086,Gadag,Karnataka,Wheat,110
2087,Gadag,Karnataka,Wheat,120
2088,Gadag,Karnataka,Wheat,110
2089,Gadag,Karnataka,Wheat,70
2090,Gadag,Karnataka,Wheat,160
2091,Gadag,Karnataka,Wheat,80
2092,Gadag,Karnataka,Wheat,150
2093,Gadag,Karnataka,Wheat,110
2094,Gadag,Karnataka,Wheat,110
2095,Gadag,Karnataka,Wheat,100
2096,Gadag,Karnataka,Wheat,100
2097,Gadag,Karnataka,Wheat,110
2098,Gadag,Karnataka,Wheat,120
2099,Gadag,Karnataka,Wheat,60
2100,Gadag,Karnataka,Wheat,110
2101,Gadag,Karnataka,Wheat,160
2102,Gadag,Karnataka,Wheat,150
2103,Gadag,Karnataka,Wheat,100
2104,Gadag,Karnataka,Wheat,160
2105,Gadag,Karnataka,Wheat,120
2106,Gadag,Karnataka,Wheat,80
2107,Gadag,Karnataka,Wheat,70
2108,Gadag,Karnataka,Wheat,120
2109,Gadag,Karnataka,Wheat,160
2110,Gadag,Karnataka,Wheat,150
2111,Gadag,Karnataka,Wheat,80
2112,Gadag,Karnataka,Wheat,100
2113,Gadag,Karnataka,Wheat,110
2114,Gadag,Karnataka,Wheat,160
2115,Gadag,Karnataka,Wheat,110
2116,Gadag,Karnataka,Wheat,70
2117,Gadag,Karnataka,Wheat,110
2118,Gadag,Karnataka,Wheat,110
2119,Gadag,Karnataka,Wheat,80
2120,Gadag,Karnataka,Wheat,80
2121,Gadag,Karnataka,Wheat,140
2122,Gadag,Karnataka,Wheat,160
2123,Gadag,Karnataka,Wheat,150
2124,Gadag,Karnataka,Wheat,100
2125,Gadag,Karnataka,Wheat,110
2126,Gadag,Karnataka,Wheat,100
2127,Gadag,Karnataka,Wheat,100
2128,Gadag,Karnataka,Wheat,60
2129,Gadag,Karnataka,Wheat,80
2130,Gadag,Karnataka,Wheat,150
2131,Gadag,Karnataka,Wheat,160
2132,Gadag,Karnataka,Wheat,110
2133,Gadag,Karnataka,Wheat,120
2134,Gadag,Karnataka,Wheat,110
2135,Gadag,Karnataka,Wheat,140
2136,Gadag,Karnataka,Wheat,110
2137,Gadag,Karnataka,Wheat,110
2138,Gadag,Karnataka,Wheat,110
2139,Gadag,Karnataka,Wheat,140
2140,Gadag,Karnataka,Wheat,120
2141,Gadag,Karnataka,Wheat,120
2142,Gadag,Karnataka,Wheat,70
2143,Gadag,Karnataka,Wheat,100
2144,Gadag,Karnataka,Wheat,110
2145,Gadag,Karnataka,Wheat,100
2146,Gadag,Karnataka,Wheat,160
2147,Gadag,Karnataka,Wheat,80
2148,Gadag,Karnataka,Wheat,140
2149,Gadag,Karnataka,Wheat,150
2150,Gadag,Karnataka,Wheat,70
2151,Gadag,Karnataka,Wheat,100
2152,Gadag,Karnataka,Wheat,110
2153,Gadag,Karnataka,Wheat,160
2154,Gadag,Karnataka,Wheat,70
2155,Gadag,Karnataka,Wheat,80
2156,Gadag,Karnataka,Wheat,100
2157,Gadag,Karnataka,Wheat,100
2158,Gadag,Karnataka,Wheat,140
2159,Gadag,Karnataka,Wheat,80
2160,Gadag,Karnataka,Wheat,110
2161,Gadag,Karnataka,Wheat,150
2162,Gadag,Karnataka,Wheat,120
2163,Gadag,Karnataka,Wheat,140
2164,Gadag,Karnataka,Wheat,110
2165,Gadag,Karnataka,Wheat,60
2166,Gadag,Karnataka,Wheat,120
2167,Gadag,Karnataka,Wheat,70
2168,Gadag,Karnataka,Wheat,140
2169,Gadag,Karnataka,Wheat,120
2170,Gadag,Karnataka,Wheat,100
2171,Gadag,Karnataka,Wheat,160
2172,Gadag,Karnataka,Wheat,160
2173,Gadag,Karnataka,Wheat,120
2174,Gadag,Karnataka,Wheat,160
2175,Gadag,Karnataka,Wheat,100
2176,Gadag,Karnataka,Wheat,80
2177,Gadag,Karnataka,Wheat,110
2178,Gadag,Karnataka,Wheat,120
2179,Gadag,Karnataka,Wheat,100
2180,Gadag,Karnataka,Wheat,110
2181,Gadag,Karnataka,Wheat,140
2182,Gadag,Karnataka,Wheat,100
2183,Gadag,Karnataka,Wheat,100
2184,Gadag,Karnataka,Wheat,70
2185,Gadag,Karnataka,Wheat,120
2186,Gadag,Karnataka,Wheat,70
2187,Gadag,Karnataka,Wheat,120
2188,Gadag,Karnataka,Wheat,120
2189,Gadag,Karnataka,Wheat,100
2190,Gadag,Karnataka,Wheat,100
2191,Gadag,Karnataka,Wheat,120
2192,Gadag,Karnataka,Wheat,110
2193,Gadag,Karnataka,Wheat,110
2194,Gadag,Karnataka,Wheat,150
2195,Gadag,Karnataka,Wheat,110
2196,Gadag,Karnataka,Wheat,120
2197,Gadag,Karnataka,Wheat,60
2198,Gadag,Karnataka,Wheat,60
2199,Gadag,Karnataka,Wheat,120
2200,Gadag,Karnataka,Wheat,150
2201,Gadag,Karnataka,Wheat,140
2202,Gadag,Karnataka,Wheat,70
2203,Gadag,Karnataka,Wheat,100
2204,Gadag,Karnataka,Wheat,140
2205,Gadag,Karnataka,Wheat,160
2206,Gadag,Karnataka,Wheat,100
2207,Gadag,Karnataka,Wheat,100
2208,Gadag,Karnataka,Wheat,140
2209,Gadag,Karnataka,Wheat,120
2210,Gadag,Karnataka,Wheat,60
2211,Gadag,Karnataka,Wheat,110
2212,Gadag,Karnataka,Wheat,120
2213,Gadag,Karnataka,Wheat,120
2214,Gadag,Karnataka,Wheat,150
2215,Gadag,Karnataka,Wheat,100
2216,Gadag,Karnataka,Wheat,150
2217,Gadag,Karnataka,Wheat,110
2218,Gadag,Karnataka,Wheat,80
2219,Gadag,Karnataka,Wheat,100
2220,Gadag,Karnataka,Wheat,120
2221,Gadag,Karnataka,Wheat,100
2222,Gadag,Karnataka,Wheat,110
2223,Gadag,Karnataka,Wheat,120
2224,Gadag,Karnataka,Wheat,120
2225,Gadag,Karnataka,Wheat,120
2226,Gadag,Karnataka,Wheat,70
2227,Gadag,Karnataka,Wheat,100
2228,Gadag,Karnataka,Wheat,150
2229,Gadag,Karnataka,Wheat,120
2230,Gadag,Karnataka,Wheat,100
2231,Gadag,Karnataka,Wheat,60
2232,Gadag,Karnataka,Wheat,120
2233,Gadag,Karnataka,Wheat,120
2234,Gadag,Karnataka,Wheat,120
2235,Gadag,Karnataka,Wheat,80
2236,Gadag,Karnataka,Wheat,150
2237,Gadag,Karnataka,Wheat,100
2238,Gadag,Karnataka,Wheat,150
2239,Gadag,Karnataka,Wheat,160
2240,Gadag,Karnataka,Wheat,80
2241,Gadag,Karnataka,Wheat,70
2242,Gadag,Karnataka,Wheat,120
2243,Gadag,Karnataka,Wheat,110
2244,Gadag,Karnataka,Wheat,70
2245,Gadag,Karnataka,Wheat,110
2246,Gadag,Karnataka,Wheat,110
2247,Gadag,Karnataka,Wheat,60
2248,Gadag,Karnataka,Wheat,80
2249,Gadag,Karnataka,Wheat,80
2250,Gadag,Karnataka,Wheat,100
2251,Gadag,Karnataka,Wheat,110
2252,Gadag,Karnataka,Wheat,120
2253,Gadag,Karnataka,Wheat,160
2254,Gadag,Karnataka,Wheat,120
2255,Gadag,Karnataka,Wheat,70
2256,Gadag,Karnataka,Wheat,70
2257,Gadag,Karnataka,Wheat,140
2258,Gadag,Karnataka,Wheat,100
2259,Gadag,Karnataka,Wheat,140
2260,Gadag,Karnataka,Wheat,100
2261,Gadag,Karnataka,Wheat,60
2262,Gadag,Karnataka,Wheat,110
2263,Gadag,Karnataka,Wheat,80
2264,Gadag,Karnataka,Wheat,100
2265,Gadag,Karnataka,Wheat,110
2266,Gadag,Karnataka,Wheat,100
2267,Gadag,Karnataka,Wheat,80
2268,Gadag,Karnataka,Wheat,80
2269,Gadag,Karnataka,Wheat,160
2270,Gadag,Karnataka,Wheat,120
2271,Gadag,Karnataka,Wheat,110
2272,Gadag,Karnataka,Wheat,100
2273,Gadag,Karnataka,Wheat,80
2274,Gadag,Karnataka,Wheat,140
2275,Gadag,Karnataka,Wheat,60
2276,Gadag,Karnataka,Wheat,120
2277,Gadag,Karnataka,Wheat,140
2278,Gadag,Karnataka,Wheat,120
2279,Gadag,Karnataka,Wheat,100
2280,Gadag,Karnataka,Wheat,120
2281,Gadag,Karnataka,Wheat,120
2282,Gadag,Karnataka,Wheat,80
2283,Gadag,Karnataka,Wheat,100
2284,Gadag,Karnataka,Wheat,110
2285,Gadag,Karnataka,Wheat,160
2286,Gadag,Karnataka,Wheat,140
2287,Gadag,Karnataka,Wheat,110
2288,Gadag,Karnataka,Wheat,60
2289,Gadag,Karnataka,Wheat,120
2290,Gadag,Karnataka,Wheat,100
2291,Gadag,Karnataka,Wheat,100
2292,Gadag,Karnataka,Wheat,70
2293,Gadag,Karnataka,Wheat,100
2294,Gadag,Karnataka,Wheat,110
2295,Gadag,Karnataka,Wheat,100
2296,Gadag,Karnataka,Wheat,150
2297,Gadag,Karnataka,Wheat,140
2298,Gadag,Karnataka,Wheat,100
2299,Gadag,Karnataka,Wheat,60
2300,Gadag,Karnataka,Wheat,100
2301,Gadag,Karnataka,Wheat,150
2302,Gadag,Karnataka,Wheat,60
2303,Gadag,Karnataka,Wheat,100
2304,Gadag,Karnataka,Wheat,100
2305,Gadag,Karnataka,Wheat,120
2306,Gadag,Karnataka,Wheat,60
2307,Gadag,Karnataka,Wheat,140
2308,Gadag,Karnataka,Wheat,110
2309,Gadag,Karnataka,Wheat,60
2310,Gadag,Karnataka,Wheat,110
2311,Gadag,Karnataka,Wheat,70
2312,Gadag,Karnataka,Wheat,140
2313,Gadag,Karnataka,Wheat,150
2314,Gadag,Karnataka,Wheat,80
2315,Gadag,Karnataka,Wheat,120
2316,Gadag,Karnataka,Wheat,160
2317,Gadag,Karnataka,Wheat,80
2318,Gadag,Karnataka,Wheat,120
2319,Gadag,Karnataka,Wheat,100
2320,Gadag,Karnataka,Wheat,120
2321,Gadag,Karnataka,Wheat,100
2322,Gadag,Karnataka,Wheat,100
2323,Gadag,Karnataka,Wheat,110
2324,Gadag,Karnataka,Wheat,120
2325,Gadag,Karnataka,Wheat,120
2326,Gadag,Karnataka,Wheat,70
2327,Gadag,Karnataka,Wheat,70
2328,Gadag,Karnataka,Wheat,60
2329,Gadag,Karnataka,Wheat,120
2330,Gadag,Karnataka,Wheat,120
2331,Gadag,Karnataka,Wheat,100
2332,Gadag,Karnataka,Wheat,110
2333,Gadag,Karnataka,Wheat,160
2334,Gadag,Karnataka,Wheat,100
2335,Gadag,Karnataka,Wheat,120
2336,Gadag,Karnataka,Wheat,70
2337,Gadag,Karnataka,Wheat,100
2338,Gadag,Karnataka,Wheat,160
2339,Gadag,Karnataka,Wheat,120
2340,Gadag,Karnataka,Wheat,160
2341,Gadag,Karnataka,Wheat,150
2342,Gadag,Karnataka,Wheat,140
2343,Gadag,Karnataka,Wheat,100
2344,Gadag,Karnataka,Wheat,150
2345,Gadag,Karnataka,Wheat,150
2346,Gadag,Karnataka,Wheat,100
2347,Gadag,Karnataka,Wheat,150
2348,Gadag,Karnataka,Wheat,120
2349,Gadag,Karnataka,Wheat,110
2350,Gadag,Karnataka,Wheat,60
2351,Gadag,Karnataka,Wheat,120
2352,Gadag,Karnataka,Wheat,100
2353,Gadag,Karnataka,Wheat,110
2354,Gadag,Karnataka,Wheat,160
2355,Gadag,Karnataka,Wheat,150
2356,Gadag,Karnataka,Wheat,160
2357,Gadag,Karnataka,Wheat,110
2358,Gadag,Karnataka,Wheat,80
2359,Gadag,Karnataka,Wheat,110
2360,Gadag,Karnataka,Wheat,60
2361,Gadag,Karnataka,Wheat,70
2362,Gadag,Karnataka,Wheat,120
2363,Gadag,Karnataka,Wheat,120
2364,Gadag,Karnataka,Wheat,110
2365,Gadag,Karnataka,Wheat,80
2366,Gadag,Karnataka,Wheat,150
2367,Gadag,Karnataka,Wheat,110
2368,Gadag,Karnataka,Wheat,120
2369,Gadag,Karnataka,Wheat,140
2370,Gadag,Karnataka,Wheat,110
2371,Gadag,Karnataka,Wheat,80
2372,Gadag,Karnataka,Wheat,60
2373,Gadag,Karnataka,Wheat,160
2374,Gadag,Karnataka,Wheat,70
2375,Gadag,Karnataka,Wheat,140
2376,Gadag,Karnataka,Wheat,110
2377,Gadag,Karnataka,Wheat,100
2378,Gadag,Karnataka,Wheat,80
2379,Gadag,Karnataka,Wheat,70
2380,Gadag,Karnataka,Wheat,140
2381,Gadag,Karnataka,Wheat,160
2382,Gadag,Karnataka,Wheat,110
2383,Gadag,Karnataka,Wheat,100
2384,Gadag,Karnataka,Wheat,110
2385,Gadag,Karnataka,Wheat,120
2386,Gadag,Karnataka,Wheat,120
2387,Gadag,Karnataka,Wheat,120
2388,Gadag,Karnataka,Wheat,80
2389,Gadag,Karnataka,Wheat,100
2390,Gadag,Karnataka,Wheat,140
2391,Gadag,Karnataka,Wheat,100
2392,Gadag,Karnataka,Wheat,100
2393,Gadag,Karnataka,Wheat,70
2394,Gadag,Karnataka,Wheat,70
2395,Gadag,Karnataka,Wheat,100
2396,Gadag,Karnataka,Wheat,70
2397,Gadag,Karnataka,Wheat,140
2398,Gadag,Karnataka,Wheat,140
2399,Gadag,Karnataka,Wheat,120
2400,Gadag,Karnataka,Wheat,120
2401,Gadag,Karnataka,Wheat,120
2402,Gadag,Karnataka,Wheat,100
2403,Gadag,Karnataka,Wheat,160
2404,Gadag,Karnataka,Wheat,140
2405,Gadag,Karnataka,Wheat,70
2406,Gadag,Karnataka,Wheat,110
2407,Gadag,Karnataka,Wheat,110
2408,Gadag,Karnataka,Wheat,70
2409,Gadag,Karnataka,Wheat,120
2410,Gadag,Karnataka,Wheat,160
2411,Gadag,Karnataka,Wheat,100
2412,Gadag,Karnataka,Wheat,120
2413,Gadag,Karnataka,Wheat,120
2414,Gadag,Karnataka,Wheat,70
2415,Gadag,Karnataka,Wheat,120
2416,Gadag,Karnataka,Wheat,140
2417,Gadag,Karnataka,Wheat,110
2418,Gadag,Karnataka,Wheat,120
2419,Gadag,Karnataka,Wheat,100
2420,Gadag,Karnataka,Wheat,60
2421,Gadag,Karnataka,Wheat,140
2422,Gadag,Karnataka,Wheat,150
2423,Gadag,Karnataka,Wheat,120
2424,Gadag,Karnataka,Wheat,80
2425,Gadag,Karnataka,Wheat,100
2426,Gadag,Karnataka,Wheat,120
2427,Gadag,Karnataka,Wheat,100
2428,Gadag,Karnataka,Wheat,160
2429,Gadag,Karnataka,Wheat,110
2430,Gadag,Karnataka,Wheat,100
2431,Gadag,Karnataka,Wheat,110
2432,Gadag,Karnataka,Wheat,80
2433,Gadag,Karnataka,Wheat,100
2434,Gadag,Karnataka,Wheat,60
2435,Gadag,Karnataka,Wheat,150
2436,Gadag,Karnataka,Wheat,120
2437,Gadag,Karnataka,Wheat,120
2438,Gadag,Karnataka,Wheat,140
2439,Gadag,Karnataka,Wheat,100
2440,Gadag,Karnataka,Wheat,150
2441,Gadag,Karnataka,Wheat,120
2442,Gadag,Karnataka,Wheat,70
2443,Gadag,Karnataka,Wheat,100
2444,Gadag,Karnataka,Wheat,80
2445,Gadag,Karnataka,Wheat,100
2446,Gadag,Karnataka,Wheat,140
2447,Gadag,Karnataka,Wheat,110
2448,Gadag,Karnataka,Wheat,110
2449,Gadag,Karnataka,Wheat,60
2450,Gadag,Karnataka,Wheat,110
2451,Gadag,Karnataka,Wheat,100
2452,Gadag,Karnataka,Wheat,110
2453,Gadag,Karnataka,Wheat,100
2454,Gadag,Karnataka,Wheat,100
2455,Gadag,Karnataka,Wheat,110
2456,Gadag,Karnataka,Wheat,60
2457,Gadag,Karnataka,Wheat,150
2458,Gadag,Karnataka,Wheat,100
2459,Gadag,Karnataka,Wheat,100
2460,Gadag,Karnataka,Wheat,100
2461,Gadag,Karnataka,Wheat,120
2462,Gadag,Karnataka,Wheat,100
2463,Gadag,Karnataka,Wheat,110
2464,Gadag,Karnataka,Wheat,120
2465,Gadag,Karnataka,Wheat,150
2466,Gadag,Karnataka,Wheat,60
2467,Gadag,Karnataka,Wheat,100
2468,Gadag,Karnataka,Wheat,60
2469,Gadag,Karnataka,Wheat,70
2470,Gadag,Karnataka,Wheat,150
2471,Gadag,Karnataka,Wheat,150
2472,Gadag,Karnataka,Wheat,110
2473,Gadag,Karnataka,Wheat,110
2474,Gadag,Karnataka,Wheat,100
2475,Gadag,Karnataka,Wheat,140
2476,Gadag,Karnataka,Wheat,100
2477,Gadag,Karnataka,Wheat,110
2478,Gadag,Karnataka,Wheat,120
2479,Gadag,Karnataka,Wheat,80
2480,Gadag,Karnataka,Wheat,60
2481,Gadag,Karnataka,Wheat,120
2482,Gadag,Karnataka,Wheat,120
2483,Gadag,Karnataka,Wheat,60
2484,Gadag,Karnataka,Wheat,110
2485,Gadag,Karnataka,Wheat,70
2486,Gadag,Karnataka,Wheat,60
2487,Gadag,Karnataka,Wheat,160
2488,Gadag,Karnataka,Wheat,100
2489,Gadag,Karnataka,Wheat,80
2490,Gadag,Karnataka,Wheat,120
2491,Gadag,Karnataka,Wheat,120
2492,Gadag,Karnataka,Wheat,80
2493,Gadag,Karnataka,Wheat,120
2494,Gadag,Karnataka,Wheat,70
2495,Gadag,Karnataka,Wheat,100
2496,Gadag,Karnataka,Wheat,160
2497,Gadag,Karnataka,Wheat,140
2498,Gadag,Karnataka,Wheat,60
2499,Gadag,Karnataka,Wheat,110
2500,Gadag,Karnataka,Wheat,120
2501,Gadag,Karnataka,Wheat,120
2502,Gadag,Karnataka,Wheat,120
2503,Gadag,Karnataka,Wheat,80
2504,Gadag,Karnataka,Wheat,160
2505,Gadag,Karnataka,Wheat,110
2506,Gadag,Karnataka,Wheat,70
2507,Gadag,Karnataka,Wheat,120
2508,Gadag,Karnataka,Wheat,120
2509,Gadag,Karnataka,Wheat,110
2510,Gadag,Karnataka,Wheat,110
2511,Gadag,Karnataka,Wheat,120
2512,Gadag,Karnataka,Wheat,120
2513,Gadag,Karnataka,Wheat,100
2514,Gadag,Karnataka,Wheat,120
2515,Gadag,Karnataka,Wheat,150
2516,Gadag,Karnataka,Wheat,160
2517,Gadag,Karnataka,Wheat,100
2518,Gadag,Karnataka,Wheat,100
2519,Gadag,Karnataka,Wheat,120
2520,Gadag,Karnataka,Wheat,110
2521,Gadag,Karnataka,Wheat,110
2522,Gadag,Karnataka,Wheat,120
2523,Gadag,Karnataka,Wheat,120
2524,Gadag,Karnataka,Wheat,100
2525,Gadag,Karnataka,Wheat,80
2526,Gadag,Karnataka,Wheat,160
2527,Gadag,Karnataka,Wheat,120
2528,Gadag,Karnataka,Wheat,80
2529,Gadag,Karnataka,Wheat,120
2530,Gadag,Karnataka,Wheat,150
2531,Gadag,Karnataka,Wheat,110
2532,Gadag,Karnataka,Wheat,110
2533,Gadag,Karnataka,Wheat,100
2534,Gadag,Karnataka,Wheat,160
2535,Gadag,Karnataka,Wheat,80
2536,Gadag,Karnataka,Wheat,120
2537,Gadag,Karnataka,Wheat,140
2538,Gadag,Karnataka,Wheat,110
2539,Gadag,Karnataka,Wheat,120
2540,Gadag,Karnataka,Wheat,140
2541,Gadag,Karnataka,Wheat,60
2542,Gadag,Karnataka,Wheat,140
2543,Gadag,Karnataka,Wheat,100
2544,Gadag,Karnataka,Wheat,160
2545,Gadag,Karnataka,Wheat,160
2546,Gadag,Karnataka,Wheat,120
2547,Gadag,Karnataka,Wheat,100
2548,Gadag,Karnataka,Wheat,120
2549,Gadag,Karnataka,Wheat,120
2550,Gadag,Karnataka,Wheat,150
2551,Gadag,Karnataka,Wheat,140
2552,Gadag,Karnataka,Wheat,110
2553,Gadag,Karnataka,Wheat,70
2554,Gadag,Karnataka,Wheat,120
2555,Gadag,Karnataka,Wheat,110
2556,Gadag,Karnataka,Wheat,140
2557,Gadag,Karnataka,Wheat,60
2558,Gadag,Karnataka,Wheat,110
2559,Gadag,Karnataka,Wheat,100
2560,Gadag,Karnataka,Wheat,110
2561,Gadag,Karnataka,Wheat,80
2562,Gadag,Karnataka,Wheat,120
2563,Gadag,Karnataka,Wheat,110
2564,Gadag,Karnataka,Wheat,70
2565,Gadag,Karnataka,Wheat,120
2566,Gadag,Karnataka,Wheat,110
2567,Gadag,Karnataka,Wheat,100
2568,Gadag,Karnataka,Wheat,60
2569,Gadag,Karnataka,Wheat,100
2570,Gadag,Karnataka,Wheat,110
2571,Gadag,Karnataka,Wheat,60
2572,Gadag,Karnataka,Wheat,70
2573,Gadag,Karnataka,Wheat,160
2574,Gadag,Karnataka,Wheat,80
2575,Gadag,Karnataka,Wheat,120
2576,Gadag,Karnataka,Wheat,110
2577,Gadag,Karnataka,Wheat,60
2578,Gadag,Karnataka,Wheat,80
2579,Gadag,Karnataka,Wheat,160
2580,Gadag,Karnataka,Wheat,100
2581,Gadag,Karnataka,Wheat,110
2582,Gadag,Karnataka,Wheat,160
2583,Gadag,Karnataka,Wheat,110
2584,Gadag,Karnataka,Wheat,80
2585,Gadag,Karnataka,Wheat,150
2586,Gadag,Karnataka,Wheat,110
2587,Gadag,Karnataka,Wheat,120
2588,Gadag,Karnataka,Wheat,120
2589,Gadag,Karnataka,Wheat,160
2590,Gadag,Karnataka,Wheat,110
2591,Gadag,Karnataka,Wheat,110
2592,Gadag,Karnataka,Wheat,110
2593,Gadag,Karnataka,Wheat,100
2594,Gadag,Karnataka,Wheat,70
2595,Gadag,Karnataka,Wheat,100
2596,Gadag,Karnataka,Wheat,150
2597,Gadag,Karnataka,Wheat,60
2598,Gadag,Karnataka,Wheat,160
2599,Gadag,Karnataka,Wheat,120
2600,Gadag,Karnataka,Wheat,80
2601,Gadag,Karnataka,Wheat,120
2602,Gadag,Karnataka,Wheat,110
2603,Gadag,Karnataka,Wheat,80
2604,Gadag,Karnataka,Wheat,150
2605,Gadag,Karnataka,Wheat,100
2606,Gadag,Karnataka,Wheat,160
2607,Gadag,Karnataka,Wheat,160
2608,Gadag,Karnataka,Wheat,100
2609,Gadag,Karnataka,Wheat,110
2610,Gadag,Karnataka,Wheat,120
2611,Gadag,Karnataka,Wheat,100
2612,Gadag,Karnataka,Wheat,100
2613,Gadag,Karnataka,Wheat,120
2614,Gadag,Karnataka,Wheat,120
2615,Gadag,Karnataka,Wheat,100
2616,Gadag,Karnataka,Wheat,70
2617,Gadag,Karnataka,Wheat,80
2618,Gadag,Karnataka,Wheat,140
2619,Gadag,Karnataka,Wheat,110
2620,Gadag,Karnataka,Wheat,110
2621,Gadag,Karnataka,Wheat,60
2622,Gadag,Karnataka,Wheat,80
2623,Gadag,Karnataka,Wheat,60
2624,Gadag,Karnataka,Wheat,110
2625,Gadag,Karnataka,Wheat,110
2626,Gadag,Karnataka,Wheat,120
2627,Gadag,Karnataka,Wheat,160
2628,Gadag,Karnataka,Wheat,80
2629,Gadag,Karnataka,Wheat,100
2630,Gadag,Karnataka,Wheat,80
2631,Gadag,Karnataka,Wheat,120
2632,Gadag,Karnataka,Wheat,150
2633,Gadag,Karnataka,Wheat,140
2634,Gadag,Karnataka,Wheat,160
2635,Gadag,Karnataka,Wheat,60
2636,Gadag,Karnataka,Wheat,140
2637,Gadag,Karnataka,Wheat,100
2638,Gadag,Karnataka,Wheat,110
2639,Gadag,Karnataka,Wheat,100
2640,Gadag,Karnataka,Wheat,60
2641,Gadag,Karnataka,Wheat,70
2642,Gadag,Karnataka,Wheat,150
2643,Gadag,Karnataka,Wheat,100
2644,Gadag,Karnataka,Wheat,70
2645,Gadag,Karnataka,Wheat,120
2646,Gadag,Karnataka,Wheat,70
2647,Gadag,Karnataka,Wheat,110
2648,Gadag,Karnataka,Wheat,120
2649,Gadag,Karnataka,Wheat,60
2650,Gadag,Karnataka,Wheat,80
2651,Gadag,Karnataka,Wheat,140
2652,Gadag,Karnataka,Wheat,100
2653,Gadag,Karnataka,Wheat,60
2654,Gadag,Karnataka,Wheat,80
2655,Gadag,Karnataka,Wheat,150
2656,Gadag,Karnataka,Wheat,120
2657,Gadag,Karnataka,Wheat,100
2658,Gadag,Karnataka,Wheat,70
2659,Gadag,Karnataka,Wheat,110
2660,Gadag,Karnataka,Wheat,120
2661,Gadag,Karnataka,Wheat,80
2662,Gadag,Karnataka,Wheat,160
2663,Gadag,Karnataka,Wheat,120
2664,Gadag,Karnataka,Wheat,120
2665,Gadag,Karnataka,Wheat,160
2666,Gadag,Karnataka,Wheat,110
2667,Gadag,Karnataka,Wheat,140
2668,Gadag,Karnataka,Wheat,100
2669,Gadag,Karnataka,Wheat,120
2670,Gadag,Karnataka,Wheat,160
2671,Gadag,Karnataka,Wheat,80
2672,Gadag,Karnataka,Wheat,120
2673,Gadag,Karnataka,Wheat,120
2674,Gadag,Karnataka,Wheat,120
2675,Gadag,Karnataka,Wheat,70
2676,Gadag,Karnataka,Wheat,70
2677,Gadag,Karnataka,Wheat,160
2678,Gadag,Karnataka,Wheat,110
2679,Gadag,Karnataka,Wheat,120
2680,Gadag,Karnataka,Wheat,110
2681,Gadag,Karnataka,Wheat,80
2682,Gadag,Karnataka,Wheat,110
2683,Gadag,Karnataka,Wheat,80
2684,Gadag,Karnataka,Wheat,140
2685,Gadag,Karnataka,Wheat,100
2686,Gadag,Karnataka,Wheat,140
2687,Gadag,Karnataka,Wheat,120
2688,Gadag,Karnataka,Wheat,120
2689,Gadag,Karnataka,Wheat,110
2690,Gadag,Karnataka,Wheat,150
2691,Gadag,Karnataka,Wheat,100
2692,Gadag,Karnataka,Wheat,120
2693,Gadag,Karnataka,Wheat,100
2694,Gadag,Karnataka,Wheat,120
2695,Gadag,Karnataka,Wheat,160
2696,Gadag,Karnataka,Wheat,110
2697,Gadag,Karnataka,Wheat,80
2698,Gadag,Karnataka,Wheat,100
2699,Gadag,Karnataka,Wheat,100
2700,Gadag,Karnataka,Wheat,150
2701,Gadag,Karnataka,Wheat,100
2702,Gadag,Karnataka,Wheat,120
2703,Gadag,Karnataka,Wheat,110
2704,Gadag,Karnataka,Wheat,100
2705,Gadag,Karnataka,Wheat,110
2706,Gadag,Karnataka,Wheat,110
