farmer_id,district,state,crop,N_applied_kg_per_ha,N2O_N_direct,N2O_N_indirect,Total_N2O_N,N2O_gas_kg_per_ha,CO2e_kg_per_ha
2968,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
2969,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2970,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
2971,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
2972,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2973,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
2974,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
2975,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
2976,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
2977,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
2978,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2979,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
2980,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
2981,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
2982,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
2983,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
2984,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
2985,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
2986,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
2987,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2988,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
2989,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
2990,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2991,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2992,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2993,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
2994,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2995,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2996,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
2997,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
2998,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
2999,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3000,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3001,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3002,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3003,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3004,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3005,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3006,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3007,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3008,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3009,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3010,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3011,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3012,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3013,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3014,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3015,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3016,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3017,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3018,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3019,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3020,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3021,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3022,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3023,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3024,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3025,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3026,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3027,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3028,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3029,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3030,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3031,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3032,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3033,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3034,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3035,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3036,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3037,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3038,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3039,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3040,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3041,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3042,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3043,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3044,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3045,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3046,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3047,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3048,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3049,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3050,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3051,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3052,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3053,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3054,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3055,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3056,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3057,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3058,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3059,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3060,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3061,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3062,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3063,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3064,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3065,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3066,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3067,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3068,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3069,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3070,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3071,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3072,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3073,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3074,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3075,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3076,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3077,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3078,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3079,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3080,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3081,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3082,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3083,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3084,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3085,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3086,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3087,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3088,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3089,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3090,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3091,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3092,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3093,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3094,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3095,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3096,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3097,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3098,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3099,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3100,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3101,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3102,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3103,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3104,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3105,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3106,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3107,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3108,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3109,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3110,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3111,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3112,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3113,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3114,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3115,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3116,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3117,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3118,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3119,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3120,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3121,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3122,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3123,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3124,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3125,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3126,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3127,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3128,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3129,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3130,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3131,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3132,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3133,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3134,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3135,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3136,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3137,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3138,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3139,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3140,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3141,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3142,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3143,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3144,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3145,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3146,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3147,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3148,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3149,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3150,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3151,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3152,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3153,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3154,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3155,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3156,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3157,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3158,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3159,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3160,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3161,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3162,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3163,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3164,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3165,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3166,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3167,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3168,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3169,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3170,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3171,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3172,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3173,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3174,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3175,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3176,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3177,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3178,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3179,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3180,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3181,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3182,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3183,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3184,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3185,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3186,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3187,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3188,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3189,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3190,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3191,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3192,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3193,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3194,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3195,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3196,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3197,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3198,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3199,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3200,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3201,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3202,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3203,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3204,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3205,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3206,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3207,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3208,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3209,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3210,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3211,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3212,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3213,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3214,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3215,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3216,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
3217,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3218,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3219,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3220,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3221,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3222,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3223,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3224,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3225,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3226,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3227,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3228,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3229,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3230,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3231,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3232,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3233,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3234,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3235,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3236,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3237,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3238,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
3239,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3240,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3241,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3242,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3243,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
3244,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3245,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3246,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3247,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3248,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3249,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3250,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3251,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3252,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3253,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
3254,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
3255,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3256,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3257,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
3258,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3259,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
3260,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
3261,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
3262,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
